dat_iniciosemana;dat_fimsemana;ano_referencia;mes_referencia;num_revisao;nom_semanaoperativa;cod_modelos;id_subsistema;nom_subsistema;nom_usina;val_cvu
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;65;SE;SUDESTE;ATLAN_CSA;0.00
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;12;SE;SUDESTE;CUIABA CC;0.00
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;434;SE;SUDESTE;W.ARJONA O;0.00
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;153;SE;SUDESTE;DAIA;0.00
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;108;SE;SUDESTE;XAVANTES;0.00
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;13;SE;SUDESTE;ANGRA 2;20.12
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;1;SE;SUDESTE;ANGRA 1;31.17
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;171;SE;SUDESTE;NORTEFLU 1;99.47
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;172;SE;SUDESTE;NORTEFLU 2;116.49
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;229;SE;SUDESTE;O.PINTADA;138.91
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;236;SE;SUDESTE;M.AZUL;143.08
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;146;SE;SUDESTE;UTE STA VI;150.06
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;211;SE;SUDESTE;BAIXADA FL;163.68
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;86;SE;SUDESTE;SANTA CRUZ;166.77
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;173;SE;SUDESTE;NORTEFLU 3;222.02
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;183;SE;SUDESTE;ATLANTICO;240.71
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;15;SE;SUDESTE;LUIZORMELO;247.95
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;4;SE;SUDESTE;ST.CRUZ 34;310.41
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;137;SE;SUDESTE;UTE GNA I;313.42
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;47;SE;SUDESTE;TERMORIO;404.79
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;97;SE;SUDESTE;CUBATAO;417.74
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;50;SE;SUDESTE;PIRAT.12 O;470.34
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;174;SE;SUDESTE;NORTEFLU 4;641.91
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;63;SE;SUDESTE;AUR.CHAVES;644.64
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;68;SE;SUDESTE;TRES LAGOA;736.89
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;246;SE;SUDESTE;KARKEY 019;816.51
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;245;SE;SUDESTE;KARKEY 013;816.51
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;110;SE;SUDESTE;FGASPARIAN;842.50
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;62;SE;SUDESTE;SEROPEDICA;898.70
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;90;SE;SUDESTE;M.LAGO;928.35
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;54;SE;SUDESTE;JUIZ DE FO;929.10
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;250;SE;SUDESTE;PORSUD II;946.08
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;249;SE;SUDESTE;PORSUD I;947.36
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;49;SE;SUDESTE;VIANA;1012.55
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;248;SE;SUDESTE;MPPAULINIA;1160.17
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;247;SE;SUDESTE;LORM_PCS;1185.37
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;253;SE;SUDESTE;VIANA I;1185.37
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;251;SE;SUDESTE;POVOACAO I;1185.37
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;334;SE;SUDESTE;W.ARJONA;1413.22
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;182;SE;SUDESTE;PALMEIR_GO;1729.19
2024-01-27;2024-02-02;2024;2;0;PMO Fevereiro 2024;194;SE;SUDESTE;TNORTE 2;2997.89
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;203;N;NORTE;C. ROCHA;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;204;N;NORTE;JARAQUI;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;205;N;NORTE;MANAUARA;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;209;N;NORTE;TAMBAQUI;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;207;N;NORTE;PONTA NEGR;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;140;N;NORTE;UTE MAUA 3;88.60
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;201;N;NORTE;APARECIDA;88.60
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;212;N;NORTE;MARANHAO3;105.87
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;116;N;NORTE;PARNAIB_IV;151.69
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;36;N;NORTE;MARANHAOIV;155.67
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;21;N;NORTE;MARANHAO V;155.67
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;239;N;NORTE;PARNAIBA_V;196.70
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;46;N;NORTE;N.VENECIA2;286.88
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;176;N;NORTE;P. ITAQUI;332.36
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;70;N;NORTE;GERAMAR2;1012.53
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;73;N;NORTE;GERAMAR1;1012.53
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;151;NE;NORDESTE;POTIGUAR;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;144;NE;NORDESTE;PETROLINA;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;161;NE;NORDESTE;POTIGUAR_3;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;106;NE;NORDESTE;ERB CANDEI;108.45
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;147;NE;NORDESTE;PROSPERIDA;204.55
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;223;NE;NORDESTE;PROSP_III;208.41
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;96;NE;NORDESTE;TERMOPE;218.54
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;241;NE;NORDESTE;PROSP_II;306.41
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;224;NE;NORDESTE;PSERGIPE I;325.58
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;167;NE;NORDESTE;P.PECEM1;332.98
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;163;NE;NORDESTE;P.PECEM2;340.01
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;83;NE;NORDESTE;JS_PEREIRA;450.86
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;221;NE;NORDESTE;SYKUE I;510.12
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;58;NE;NORDESTE;TERMOCEARA;560.34
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;43;NE;NORDESTE;C.FURTADO;690.71
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;98;NE;NORDESTE;PERNAMBU_3;869.41
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;57;NE;NORDESTE;MARACANAU;982.67
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;152;NE;NORDESTE;TERMOCABO;1000.23
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;69;NE;NORDESTE;TERMOPB;1005.48
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;67;NE;NORDESTE;TERMONE;1005.48
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;52;NE;NORDESTE;CAMPINA_GR;1012.57
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;170;NE;NORDESTE;SUAPE II;1029.93
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;55;NE;NORDESTE;GLOBAL II;1147.81
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;53;NE;NORDESTE;GLOBAL I;1147.81
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;35;S;SUL;URUGUAIANA;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;107;S;SUL;PAMPA SUL;86.15
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;156;S;SUL;CANDIOTA_3;108.24
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;149;S;SUL;SAO SEPE;108.38
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;24;S;SUL;J.LACER. C;311.53
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;28;S;SUL;FIGUEIRA;330.64
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;25;S;SUL;J.LACER. B;362.67
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;27;S;SUL;J.LAC. A2;372.62
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;26;S;SUL;J.LAC. A1;434.59
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;254;S;SUL;B.BONITA I;742.99
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;64;S;SUL;S.TIARAJU;1234.63
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;48;S;SUL;ARAUCARIA;2305.34
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;108;SE;SUDESTE;XAVANTES;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;12;SE;SUDESTE;CUIABA CC;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;434;SE;SUDESTE;W.ARJONA O;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;65;SE;SUDESTE;ATLAN_CSA;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;153;SE;SUDESTE;DAIA;0.00
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;13;SE;SUDESTE;ANGRA 2;20.12
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;1;SE;SUDESTE;ANGRA 1;31.17
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;171;SE;SUDESTE;NORTEFLU 1;99.47
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;172;SE;SUDESTE;NORTEFLU 2;116.49
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;229;SE;SUDESTE;O.PINTADA;138.91
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;236;SE;SUDESTE;M.AZUL;143.08
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;146;SE;SUDESTE;UTE STA VI;150.06
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;211;SE;SUDESTE;BAIXADA FL;163.68
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;86;SE;SUDESTE;SANTA CRUZ;166.77
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;173;SE;SUDESTE;NORTEFLU 3;222.02
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;183;SE;SUDESTE;ATLANTICO;240.71
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;15;SE;SUDESTE;LUIZORMELO;247.95
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;4;SE;SUDESTE;ST.CRUZ 34;310.41
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;137;SE;SUDESTE;UTE GNA I;313.42
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;47;SE;SUDESTE;TERMORIO;404.79
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;97;SE;SUDESTE;CUBATAO;417.74
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;50;SE;SUDESTE;PIRAT.12 O;470.34
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;174;SE;SUDESTE;NORTEFLU 4;641.91
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;63;SE;SUDESTE;AUR.CHAVES;644.64
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;68;SE;SUDESTE;TRES LAGOA;736.89
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;246;SE;SUDESTE;KARKEY 019;816.51
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;245;SE;SUDESTE;KARKEY 013;816.51
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;110;SE;SUDESTE;FGASPARIAN;842.50
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;62;SE;SUDESTE;SEROPEDICA;898.70
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;90;SE;SUDESTE;M.LAGO;928.35
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;54;SE;SUDESTE;JUIZ DE FO;929.10
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;250;SE;SUDESTE;PORSUD II;946.08
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;249;SE;SUDESTE;PORSUD I;947.36
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;49;SE;SUDESTE;VIANA;1012.55
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;248;SE;SUDESTE;MPPAULINIA;1160.17
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;247;SE;SUDESTE;LORM_PCS;1185.37
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;251;SE;SUDESTE;POVOACAO I;1185.37
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;253;SE;SUDESTE;VIANA I;1185.37
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;334;SE;SUDESTE;W.ARJONA;1413.22
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;182;SE;SUDESTE;PALMEIR_GO;1729.19
2024-02-03;2024-02-09;2024;2;1;PMO Fevereiro 2024 - Revisão 1;194;SE;SUDESTE;TNORTE 2;2997.89
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;203;N;NORTE;C. ROCHA;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;209;N;NORTE;TAMBAQUI;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;204;N;NORTE;JARAQUI;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;205;N;NORTE;MANAUARA;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;207;N;NORTE;PONTA NEGR;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;140;N;NORTE;UTE MAUA 3;85.94
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;201;N;NORTE;APARECIDA;85.94
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;212;N;NORTE;MARANHAO3;105.87
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;21;N;NORTE;MARANHAO V;149.36
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;36;N;NORTE;MARANHAOIV;149.36
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;116;N;NORTE;PARNAIB_IV;151.69
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;239;N;NORTE;PARNAIBA_V;197.39
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;46;N;NORTE;N.VENECIA2;286.88
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;176;N;NORTE;P. ITAQUI;301.85
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;73;N;NORTE;GERAMAR1;984.26
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;70;N;NORTE;GERAMAR2;984.26
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;161;NE;NORDESTE;POTIGUAR_3;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;144;NE;NORDESTE;PETROLINA;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;151;NE;NORDESTE;POTIGUAR;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;106;NE;NORDESTE;ERB CANDEI;108.45
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;147;NE;NORDESTE;PROSPERIDA;204.55
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;223;NE;NORDESTE;PROSP_III;208.41
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;96;NE;NORDESTE;TERMOPE;218.54
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;241;NE;NORDESTE;PROSP_II;246.30
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;167;NE;NORDESTE;P.PECEM1;300.59
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;163;NE;NORDESTE;P.PECEM2;309.34
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;224;NE;NORDESTE;PSERGIPE I;335.32
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;83;NE;NORDESTE;JS_PEREIRA;450.86
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;221;NE;NORDESTE;SYKUE I;510.12
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;58;NE;NORDESTE;TERMOCEARA;560.34
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;43;NE;NORDESTE;C.FURTADO;629.71
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;98;NE;NORDESTE;PERNAMBU_3;844.30
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;57;NE;NORDESTE;MARACANAU;954.72
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;152;NE;NORDESTE;TERMOCABO;972.32
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;69;NE;NORDESTE;TERMOPB;977.78
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;67;NE;NORDESTE;TERMONE;977.78
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;52;NE;NORDESTE;CAMPINA_GR;984.30
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;170;NE;NORDESTE;SUAPE II;999.92
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;55;NE;NORDESTE;GLOBAL II;1115.89
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;53;NE;NORDESTE;GLOBAL I;1115.89
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;35;S;SUL;URUGUAIANA;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;107;S;SUL;PAMPA SUL;86.15
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;156;S;SUL;CANDIOTA_3;108.24
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;149;S;SUL;SAO SEPE;108.38
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;24;S;SUL;J.LACER. C;311.53
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;28;S;SUL;FIGUEIRA;330.64
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;25;S;SUL;J.LACER. B;362.67
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;27;S;SUL;J.LAC. A2;372.62
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;26;S;SUL;J.LAC. A1;434.59
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;254;S;SUL;B.BONITA I;742.99
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;64;S;SUL;S.TIARAJU;1196.59
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;48;S;SUL;ARAUCARIA;2305.34
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;65;SE;SUDESTE;ATLAN_CSA;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;153;SE;SUDESTE;DAIA;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;12;SE;SUDESTE;CUIABA CC;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;434;SE;SUDESTE;W.ARJONA O;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;108;SE;SUDESTE;XAVANTES;0.00
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;13;SE;SUDESTE;ANGRA 2;20.12
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;1;SE;SUDESTE;ANGRA 1;31.17
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;171;SE;SUDESTE;NORTEFLU 1;99.47
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;172;SE;SUDESTE;NORTEFLU 2;116.49
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;229;SE;SUDESTE;O.PINTADA;138.91
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;236;SE;SUDESTE;M.AZUL;148.02
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;146;SE;SUDESTE;UTE STA VI;150.06
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;211;SE;SUDESTE;BAIXADA FL;156.74
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;86;SE;SUDESTE;SANTA CRUZ;159.77
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;173;SE;SUDESTE;NORTEFLU 3;222.02
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;15;SE;SUDESTE;LUIZORMELO;236.79
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;183;SE;SUDESTE;ATLANTICO;240.71
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;137;SE;SUDESTE;UTE GNA I;299.41
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;4;SE;SUDESTE;ST.CRUZ 34;310.41
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;47;SE;SUDESTE;TERMORIO;404.79
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;97;SE;SUDESTE;CUBATAO;417.74
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;50;SE;SUDESTE;PIRAT.12 O;470.34
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;63;SE;SUDESTE;AUR.CHAVES;575.06
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;245;SE;SUDESTE;KARKEY 013;638.35
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;246;SE;SUDESTE;KARKEY 019;638.35
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;174;SE;SUDESTE;NORTEFLU 4;641.91
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;68;SE;SUDESTE;TRES LAGOA;652.08
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;249;SE;SUDESTE;PORSUD I;751.34
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;250;SE;SUDESTE;PORSUD II;752.65
2024-02-10;2024-02-16;2024;2;2;PMO Fevereiro 2024 - Revisão 2;110;SE;SUDESTE;FGASPARIAN;762.29
